Trade ID,Regime ID,Entry Type,Status,Buy Time,Buy Price,Grid Buy Price,Reference at Buy,Sell Target,Sell Time,Order Size (USDT),Net P&L,Holding Time
1270,105,GRID_BUY,CLOSED,2025-08-28 19:55:00+00:00,112000.0,112000.0,113000.0,113000.0,2025-09-05 12:30:00+00:00,58.67832472189169,0.40556833915569257,7 days 16:35:00
1271,105,GRID_BUY,CLOSED,2025-08-29 06:29:00+00:00,111000.0,111000.0,113000.0,112000.0,2025-09-03 14:39:00+00:00,58.67832472189169,0.4102788464554692,5 days 08:10:00
1272,105,GRID_BUY,CLOSED,2025-08-29 07:56:00+00:00,110000.0,110000.0,113000.0,111000.0,2025-08-29 12:30:00+00:00,58.67832472189169,0.415074999342508,0 days 04:34:00
1273,105,GRID_BUY,CLOSED,2025-08-29 13:35:00+00:00,110000.0,110000.0,113000.0,111000.0,2025-09-02 13:50:00+00:00,58.67832472189169,0.415074999342508,4 days 00:15:00
1274,105,GRID_BUY,CLOSED,2025-08-29 13:56:00+00:00,109000.0,109000.0,113000.0,110000.0,2025-09-02 02:58:00+00:00,58.67832472189169,0.4199591550348174,3 days 13:02:00
1275,105,GRID_BUY,CLOSED,2025-08-29 19:02:00+00:00,108000.0,108000.0,113000.0,109000.0,2025-08-31 00:38:00+00:00,58.67832472189169,0.4249337580547561,1 days 05:36:00
1276,106,GRID_BUY,CLOSED,2025-09-01 00:09:00+00:00,108000.0,108000.0,108000.0,109000.0,2025-09-01 07:50:00+00:00,58.67832472189169,0.4249337580547561,0 days 07:41:00
1277,106,GRID_BUY,CLOSED,2025-09-01 21:32:00+00:00,108000.0,108000.0,108000.0,109000.0,2025-09-01 23:40:00+00:00,58.67832472189169,0.4249337580547561,0 days 02:08:00
1278,106,GRID_BUY,CLOSED,2025-09-02 12:43:00+00:00,109000.0,109000.0,108000.0,110000.0,2025-09-02 13:36:00+00:00,58.67832472189169,0.4199591550348174,0 days 00:53:00
1279,106,GRID_BUY,CLOSED,2025-09-04 04:58:00+00:00,111000.0,111000.0,108000.0,112000.0,2025-09-05 07:01:00+00:00,58.67832472189169,0.4102788464554692,1 days 02:03:00
1280,106,GRID_BUY,CLOSED,2025-09-04 14:05:00+00:00,110000.0,110000.0,108000.0,111000.0,2025-09-04 22:56:00+00:00,58.67832472189169,0.415074999342508,0 days 08:51:00
1281,107,GRID_BUY,CLOSED,2025-09-05 14:15:00+00:00,112000.0,112000.0,113000.0,113000.0,2025-09-09 06:47:00+00:00,58.67832472189169,0.40556833915569257,3 days 16:32:00
1282,107,GRID_BUY,CLOSED,2025-09-05 14:26:00+00:00,111000.0,111000.0,113000.0,112000.0,2025-09-08 09:14:00+00:00,58.67832472189169,0.4102788464554692,2 days 18:48:00
1283,107,GRID_BUY,CLOSED,2025-09-06 16:21:00+00:00,110000.0,110000.0,113000.0,111000.0,2025-09-07 08:21:00+00:00,58.67832472189169,0.415074999342508,0 days 16:00:00
1284,107,GRID_BUY,CLOSED,2025-09-09 14:33:00+00:00,112000.0,112000.0,113000.0,113000.0,2025-09-10 12:30:00+00:00,58.67832472189169,0.40556833915569257,0 days 21:57:00
1285,107,GRID_BUY,CLOSED,2025-09-09 15:37:00+00:00,111000.0,111000.0,113000.0,112000.0,2025-09-10 07:23:00+00:00,58.67832472189169,0.4102788464554692,0 days 15:46:00
1286,107,GRID_BUY,CLOSED,2025-09-12 08:06:00+00:00,115000.0,115000.0,113000.0,116000.0,2025-09-12 18:09:00+00:00,58.67832472189169,0.39192834845287194,0 days 10:03:00
1287,107,GRID_BUY,CLOSED,2025-09-15 00:10:00+00:00,115000.0,115000.0,113000.0,116000.0,2025-09-15 04:22:00+00:00,58.67832472189169,0.39192834845287194,0 days 04:12:00
1288,107,GRID_BUY,CLOSED,2025-09-15 08:50:00+00:00,115000.0,115000.0,113000.0,116000.0,2025-09-16 06:11:00+00:00,58.67832472189169,0.39192834845287194,0 days 21:21:00
1289,107,GRID_BUY,CLOSED,2025-09-16 13:45:00+00:00,115000.0,115000.0,113000.0,116000.0,2025-09-16 16:00:00+00:00,58.67832472189169,0.39192834845287194,0 days 02:15:00
1290,107,GRID_BUY,CLOSED,2025-09-17 13:36:00+00:00,116000.0,116000.0,113000.0,117000.0,2025-09-18 03:01:00+00:00,58.67832472189169,0.38753846638760336,0 days 13:25:00
1291,107,GRID_BUY,CLOSED,2025-09-17 18:15:00+00:00,115000.0,115000.0,113000.0,116000.0,2025-09-17 18:28:00+00:00,58.67832472189169,0.39192834845287194,0 days 00:13:00
1292,107,GRID_BUY,CLOSED,2025-09-17 18:43:00+00:00,115000.0,115000.0,113000.0,116000.0,2025-09-17 20:08:00+00:00,58.67832472189169,0.39192834845287194,0 days 01:25:00
1293,107,GRID_BUY,CLOSED,2025-09-19 14:47:00+00:00,116000.0,116000.0,113000.0,117000.0,2025-10-01 14:02:00+00:00,58.67832472189169,0.38753846638760336,11 days 23:15:00
1294,107,GRID_BUY,CLOSED,2025-09-22 00:32:00+00:00,115000.0,115000.0,113000.0,116000.0,2025-10-01 08:48:00+00:00,58.67832472189169,0.39192834845287194,9 days 08:16:00
1295,107,GRID_BUY,CLOSED,2025-09-22 05:59:00+00:00,114000.0,114000.0,113000.0,115000.0,2025-10-01 08:27:00+00:00,58.67832472189169,0.39639524599298426,9 days 02:28:00
1296,107,GRID_BUY,CLOSED,2025-09-22 06:02:00+00:00,113000.0,113000.0,113000.0,114000.0,2025-09-29 14:41:00+00:00,58.67832472189169,0.40094120366654806,7 days 08:39:00
1297,107,GRID_BUY,CLOSED,2025-09-22 06:02:00+00:00,112000.0,112000.0,113000.0,113000.0,2025-09-22 06:12:00+00:00,58.67832472189169,0.40556833915569257,0 days 00:10:00
1298,107,GRID_BUY,CLOSED,2025-09-22 19:44:00+00:00,112000.0,112000.0,113000.0,113000.0,2025-09-23 06:35:00+00:00,58.67832472189169,0.40556833915569257,0 days 10:51:00
1299,107,GRID_BUY,CLOSED,2025-09-23 17:46:00+00:00,112000.0,112000.0,113000.0,113000.0,2025-09-24 11:05:00+00:00,58.67832472189169,0.40556833915569257,0 days 17:19:00
1300,107,GRID_BUY,CLOSED,2025-09-25 04:19:00+00:00,112000.0,112000.0,113000.0,113000.0,2025-09-29 13:43:00+00:00,58.67832472189169,0.40556833915569257,4 days 09:24:00
1301,107,GRID_BUY,CLOSED,2025-09-25 13:04:00+00:00,111000.0,111000.0,113000.0,112000.0,2025-09-28 22:46:00+00:00,58.67832472189169,0.4102788464554692,3 days 09:42:00
1302,107,GRID_BUY,CLOSED,2025-09-25 17:21:00+00:00,110000.0,110000.0,113000.0,111000.0,2025-09-28 22:05:00+00:00,58.67832472189169,0.415074999342508,3 days 04:44:00
1303,107,GRID_BUY,CLOSED,2025-09-25 17:56:00+00:00,109000.0,109000.0,113000.0,110000.0,2025-09-26 17:27:00+00:00,58.67832472189169,0.4199591550348174,0 days 23:31:00
1304,107,GRID_BUY,CLOSED,2025-09-30 09:38:00+00:00,113000.0,113000.0,113000.0,114000.0,2025-09-30 19:30:00+00:00,58.67832472189169,0.40094120366654806,0 days 09:52:00
1305,108,GRID_BUY,CLOSED,2025-10-01 17:49:00+00:00,117000.0,117000.0,118000.0,118000.0,2025-10-01 22:08:00+00:00,58.67832472189169,0.3832236250413814,0 days 04:19:00
1306,108,GRID_BUY,CLOSED,2025-10-03 01:50:00+00:00,120000.0,120000.0,118000.0,121000.0,2025-10-03 15:18:00+00:00,58.67832472189169,0.370710585137374,0 days 13:28:00
1307,109,GRID_BUY,CLOSED,2025-10-03 17:00:00+00:00,122000.0,122000.0,123000.0,123000.0,2025-10-03 17:11:00+00:00,58.67832472189169,0.3627104448708707,0 days 00:11:00
1308,109,GRID_BUY,CLOSED,2025-10-03 17:51:00+00:00,122000.0,122000.0,123000.0,123000.0,2025-10-05 02:30:00+00:00,58.67832472189169,0.3627104448708707,1 days 08:39:00
1309,109,GRID_BUY,CLOSED,2025-10-05 09:29:00+00:00,124000.0,124000.0,123000.0,125000.0,2025-10-06 13:57:00+00:00,58.67832472189169,0.35496837364523515,1 days 04:28:00
1310,109,GRID_BUY,CLOSED,2025-10-05 09:41:00+00:00,123000.0,123000.0,123000.0,124000.0,2025-10-06 00:16:00+00:00,58.67832472189169,0.3588079374238049,0 days 14:35:00
1311,109,GRID_BUY,OPEN,2025-10-06 21:16:00+00:00,125000.0,125000.0,123000.0,126000.0,,58.67832472189169,-17.57506341196092,86 days 02:43:00
1312,109,GRID_BUY,CLOSED,2025-10-07 06:25:00+00:00,124000.0,124000.0,123000.0,125000.0,2025-10-07 12:56:00+00:00,58.67832472189169,0.35496837364523515,0 days 06:31:00
1313,109,GRID_BUY,OPEN,2025-10-07 13:42:00+00:00,124000.0,124000.0,123000.0,125000.0,,58.67832472189169,-17.243585498171157,85 days 10:17:00
1314,109,GRID_BUY,CLOSED,2025-10-07 14:08:00+00:00,123000.0,123000.0,123000.0,124000.0,2025-10-08 17:31:00+00:00,58.67832472189169,0.3588079374238049,1 days 03:23:00
1315,109,GRID_BUY,CLOSED,2025-10-07 15:07:00+00:00,122000.0,122000.0,123000.0,123000.0,2025-10-08 10:38:00+00:00,58.67832472189169,0.3627104448708707,0 days 19:31:00
1316,109,GRID_BUY,CLOSED,2025-10-07 16:24:00+00:00,121000.0,121000.0,123000.0,122000.0,2025-10-07 16:46:00+00:00,58.67832472189169,0.366677456573278,0 days 00:22:00
1317,109,GRID_BUY,CLOSED,2025-10-07 18:02:00+00:00,121000.0,121000.0,123000.0,122000.0,2025-10-07 19:52:00+00:00,58.67832472189169,0.366677456573278,0 days 01:50:00
1318,109,GRID_BUY,CLOSED,2025-10-08 13:43:00+00:00,122000.0,122000.0,123000.0,123000.0,2025-10-08 14:01:00+00:00,58.67832472189169,0.3627104448708707,0 days 00:18:00
1319,109,GRID_BUY,CLOSED,2025-10-08 15:48:00+00:00,122000.0,122000.0,123000.0,123000.0,2025-10-08 16:51:00+00:00,58.67832472189169,0.3627104448708707,0 days 01:03:00
1320,109,GRID_BUY,OPEN,2025-10-08 20:58:00+00:00,123000.0,123000.0,123000.0,124000.0,,58.67832472189169,-16.90671769960433,84 days 03:01:00
1321,109,GRID_BUY,CLOSED,2025-10-09 02:19:00+00:00,122000.0,122000.0,123000.0,123000.0,2025-10-09 12:05:00+00:00,58.67832472189169,0.3627104448708707,0 days 09:46:00
1322,109,GRID_BUY,OPEN,2025-10-09 14:08:00+00:00,122000.0,122000.0,123000.0,123000.0,,58.67832472189169,-16.564327478110165,83 days 09:51:00
1323,109,GRID_BUY,CLOSED,2025-10-09 14:46:00+00:00,121000.0,121000.0,123000.0,122000.0,2025-10-10 13:26:00+00:00,58.67832472189169,0.366677456573278,0 days 22:40:00
1324,109,GRID_BUY,CLOSED,2025-10-09 16:58:00+00:00,120000.0,120000.0,123000.0,121000.0,2025-10-09 17:59:00+00:00,58.67832472189169,0.370710585137374,0 days 01:01:00
1325,109,GRID_BUY,OPEN,2025-10-10 14:57:00+00:00,121000.0,121000.0,123000.0,122000.0,,58.67832472189169,-16.21627791411197,82 days 09:02:00
1326,109,GRID_BUY,OPEN,2025-10-10 15:04:00+00:00,120000.0,120000.0,123000.0,121000.0,,58.67832472189169,-15.862427524047142,82 days 08:55:00
1327,109,GRID_BUY,OPEN,2025-10-10 15:30:00+00:00,119000.0,119000.0,123000.0,120000.0,,58.67832472189169,-15.502630068603068,82 days 08:29:00
1328,109,GRID_BUY,OPEN,2025-10-10 17:05:00+00:00,118000.0,118000.0,123000.0,119000.0,,58.67832472189169,-15.136734351202321,82 days 06:54:00
1329,110,GRID_BUY,OPEN,2025-10-10 19:10:00+00:00,117000.0,117000.0,118000.0,118000.0,,58.67832472189169,-14.764584006153697,82 days 04:49:00
1330,110,GRID_BUY,CLOSED,2025-10-10 19:21:00+00:00,116000.0,116000.0,118000.0,117000.0,2025-10-10 19:45:00+00:00,58.67832472189169,0.38753846638760336,0 days 00:24:00
1331,110,GRID_BUY,OPEN,2025-10-10 20:52:00+00:00,116000.0,116000.0,118000.0,117000.0,,58.67832472189169,-14.386017275845596,82 days 03:07:00
1332,110,GRID_BUY,CLOSED,2025-10-10 20:55:00+00:00,115000.0,115000.0,118000.0,116000.0,2025-10-27 06:50:00+00:00,58.67832472189169,0.39192834845287194,16 days 09:55:00
1333,110,GRID_BUY,CLOSED,2025-10-10 20:56:00+00:00,114000.0,114000.0,118000.0,115000.0,2025-10-10 21:04:00+00:00,58.67832472189169,0.39639524599298426,0 days 00:08:00
1334,110,GRID_BUY,CLOSED,2025-10-10 21:11:00+00:00,114000.0,114000.0,118000.0,115000.0,2025-10-12 20:28:00+00:00,58.67832472189169,0.39639524599298426,1 days 23:17:00
1335,110,GRID_BUY,CLOSED,2025-10-10 21:13:00+00:00,113000.0,113000.0,118000.0,114000.0,2025-10-10 22:48:00+00:00,58.67832472189169,0.40094120366654806,0 days 01:35:00
1336,110,GRID_BUY,CLOSED,2025-10-10 21:13:00+00:00,112000.0,112000.0,118000.0,113000.0,2025-10-10 21:46:00+00:00,58.67832472189169,0.40556833915569257,0 days 00:33:00
1337,110,GRID_BUY,CLOSED,2025-10-10 21:13:00+00:00,111000.0,111000.0,118000.0,112000.0,2025-10-10 21:14:00+00:00,58.67832472189169,0.4102788464554692,0 days 00:01:00
1338,110,GRID_BUY,CLOSED,2025-10-10 21:13:00+00:00,110000.0,110000.0,118000.0,111000.0,2025-10-10 21:14:00+00:00,58.67832472189169,0.415074999342508,0 days 00:01:00
1339,111,GRID_BUY,CLOSED,2025-10-10 21:16:00+00:00,111000.0,111000.0,112000.0,112000.0,2025-10-10 21:18:00+00:00,58.67832472189169,0.4102788464554692,0 days 00:02:00
1340,111,GRID_BUY,CLOSED,2025-10-10 21:16:00+00:00,110000.0,110000.0,112000.0,111000.0,2025-10-10 21:18:00+00:00,58.67832472189169,0.415074999342508,0 days 00:02:00
1341,111,GRID_BUY,CLOSED,2025-10-10 21:16:00+00:00,109000.0,109000.0,112000.0,110000.0,2025-10-10 21:17:00+00:00,58.67832472189169,0.4199591550348174,0 days 00:01:00
1342,111,GRID_BUY,CLOSED,2025-10-10 21:17:00+00:00,108000.0,108000.0,112000.0,109000.0,2025-10-10 21:18:00+00:00,58.67832472189169,0.4249337580547561,0 days 00:01:00
1343,111,GRID_BUY,CLOSED,2025-10-10 21:17:00+00:00,107000.0,107000.0,112000.0,108000.0,2025-10-10 21:18:00+00:00,58.67832472189169,0.43000134430872095,0 days 00:01:00
1344,111,GRID_BUY,CLOSED,2025-10-10 21:19:00+00:00,108000.0,108000.0,112000.0,109000.0,2025-10-10 21:29:00+00:00,58.67832472189169,0.4249337580547561,0 days 00:10:00
1345,111,GRID_BUY,CLOSED,2025-10-10 21:19:00+00:00,107000.0,107000.0,112000.0,108000.0,2025-10-10 21:22:00+00:00,58.67832472189169,0.43000134430872095,0 days 00:03:00
1346,111,GRID_BUY,CLOSED,2025-10-10 21:19:00+00:00,106000.0,106000.0,112000.0,107000.0,2025-10-10 21:21:00+00:00,58.67832472189169,0.4351645453976616,0 days 00:02:00
1347,111,GRID_BUY,CLOSED,2025-10-10 21:19:00+00:00,105000.0,105000.0,112000.0,106000.0,2025-10-10 21:20:00+00:00,58.67832472189169,0.44042609317401116,0 days 00:01:00
1348,111,GRID_BUY,CLOSED,2025-10-10 21:19:00+00:00,104000.0,104000.0,112000.0,105000.0,2025-10-10 21:20:00+00:00,58.67832472189169,0.445788824561447,0 days 00:01:00
1349,112,GRID_BUY,CLOSED,2025-10-10 21:20:00+00:00,103000.0,103000.0,104000.0,104000.0,2025-10-10 21:21:00+00:00,58.67832472189169,0.45125568665543625,0 days 00:01:00
1350,112,GRID_BUY,CLOSED,2025-10-10 21:20:00+00:00,102000.0,102000.0,104000.0,103000.0,2025-10-10 21:21:00+00:00,58.67832472189169,0.45682974212380145,0 days 00:01:00
1351,112,GRID_BUY,CLOSED,2025-10-10 21:21:00+00:00,104000.0,104000.0,104000.0,105000.0,2025-10-10 21:22:00+00:00,58.67832472189169,0.445788824561447,0 days 00:01:00
1352,112,GRID_BUY,CLOSED,2025-10-10 21:23:00+00:00,107000.0,107000.0,104000.0,108000.0,2025-10-10 21:24:00+00:00,58.67832472189169,0.43000134430872095,0 days 00:01:00
1353,112,GRID_BUY,CLOSED,2025-10-10 21:24:00+00:00,106000.0,106000.0,104000.0,107000.0,2025-10-10 21:25:00+00:00,58.67832472189169,0.4351645453976616,0 days 00:01:00
1354,112,GRID_BUY,CLOSED,2025-10-10 21:24:00+00:00,105000.0,105000.0,104000.0,106000.0,2025-10-10 21:25:00+00:00,58.67832472189169,0.44042609317401116,0 days 00:01:00
1355,112,GRID_BUY,CLOSED,2025-10-10 21:24:00+00:00,104000.0,104000.0,104000.0,105000.0,2025-10-10 21:25:00+00:00,58.67832472189169,0.445788824561447,0 days 00:01:00
1356,112,GRID_BUY,CLOSED,2025-10-10 21:24:00+00:00,103000.0,103000.0,104000.0,104000.0,2025-10-10 21:25:00+00:00,58.67832472189169,0.45125568665543625,0 days 00:01:00
1357,112,GRID_BUY,CLOSED,2025-10-10 21:24:00+00:00,102000.0,102000.0,104000.0,103000.0,2025-10-10 21:25:00+00:00,58.67832472189169,0.45682974212380145,0 days 00:01:00
1358,112,GRID_BUY,CLOSED,2025-10-10 21:25:00+00:00,107000.0,107000.0,104000.0,108000.0,2025-10-10 21:27:00+00:00,58.67832472189169,0.43000134430872095,0 days 00:02:00
1359,112,GRID_BUY,CLOSED,2025-10-10 21:26:00+00:00,106000.0,106000.0,104000.0,107000.0,2025-10-10 21:27:00+00:00,58.67832472189169,0.4351645453976616,0 days 00:01:00
1360,112,GRID_BUY,CLOSED,2025-10-10 21:26:00+00:00,105000.0,105000.0,104000.0,106000.0,2025-10-10 21:27:00+00:00,58.67832472189169,0.44042609317401116,0 days 00:01:00
1361,112,GRID_BUY,CLOSED,2025-10-10 21:30:00+00:00,108000.0,108000.0,104000.0,109000.0,2025-10-10 21:31:00+00:00,58.67832472189169,0.4249337580547561,0 days 00:01:00
1362,113,GRID_BUY,CLOSED,2025-10-10 21:32:00+00:00,109000.0,109000.0,109000.0,110000.0,2025-10-10 21:33:00+00:00,58.67832472189169,0.4199591550348174,0 days 00:01:00
1363,113,GRID_BUY,CLOSED,2025-10-10 21:33:00+00:00,110000.0,110000.0,109000.0,111000.0,2025-10-10 21:34:00+00:00,58.67832472189169,0.415074999342508,0 days 00:01:00
1364,113,GRID_BUY,CLOSED,2025-10-10 21:35:00+00:00,111000.0,111000.0,109000.0,112000.0,2025-10-10 21:38:00+00:00,58.67832472189169,0.4102788464554692,0 days 00:03:00
1365,113,GRID_BUY,CLOSED,2025-10-10 21:39:00+00:00,111000.0,111000.0,109000.0,112000.0,2025-10-10 21:40:00+00:00,58.67832472189169,0.4102788464554692,0 days 00:01:00
1366,113,GRID_BUY,CLOSED,2025-10-10 21:44:00+00:00,111000.0,111000.0,109000.0,112000.0,2025-10-10 21:45:00+00:00,58.67832472189169,0.4102788464554692,0 days 00:01:00
1367,113,GRID_BUY,CLOSED,2025-10-10 21:46:00+00:00,111000.0,111000.0,109000.0,112000.0,2025-10-10 21:47:00+00:00,58.67832472189169,0.4102788464554692,0 days 00:01:00
1368,113,GRID_BUY,CLOSED,2025-10-10 22:05:00+00:00,112000.0,112000.0,109000.0,113000.0,2025-10-10 22:10:00+00:00,58.67832472189169,0.40556833915569257,0 days 00:05:00
1369,113,GRID_BUY,CLOSED,2025-10-10 22:05:00+00:00,111000.0,111000.0,109000.0,112000.0,2025-10-10 22:06:00+00:00,58.67832472189169,0.4102788464554692,0 days 00:01:00
1370,113,GRID_BUY,CLOSED,2025-10-10 22:27:00+00:00,112000.0,112000.0,109000.0,113000.0,2025-10-10 22:34:00+00:00,58.67832472189169,0.40556833915569257,0 days 00:07:00
1371,113,GRID_BUY,CLOSED,2025-10-10 23:06:00+00:00,113000.0,113000.0,109000.0,114000.0,2025-10-10 23:34:00+00:00,58.67832472189169,0.40094120366654806,0 days 00:28:00
1372,114,GRID_BUY,CLOSED,2025-10-10 23:54:00+00:00,113000.0,113000.0,114000.0,114000.0,2025-10-12 16:05:00+00:00,58.67832472189169,0.40094120366654806,1 days 16:11:00
1373,114,GRID_BUY,CLOSED,2025-10-11 00:16:00+00:00,112000.0,112000.0,114000.0,113000.0,2025-10-11 00:48:00+00:00,58.67832472189169,0.40556833915569257,0 days 00:32:00
1374,114,GRID_BUY,CLOSED,2025-10-11 01:12:00+00:00,112000.0,112000.0,114000.0,113000.0,2025-10-11 02:43:00+00:00,58.67832472189169,0.40556833915569257,0 days 01:31:00
1375,114,GRID_BUY,CLOSED,2025-10-11 03:24:00+00:00,112000.0,112000.0,114000.0,113000.0,2025-10-12 15:05:00+00:00,58.67832472189169,0.40556833915569257,1 days 11:41:00
1376,114,GRID_BUY,CLOSED,2025-10-11 07:09:00+00:00,111000.0,111000.0,114000.0,112000.0,2025-10-11 10:21:00+00:00,58.67832472189169,0.4102788464554692,0 days 03:12:00
1377,114,GRID_BUY,CLOSED,2025-10-11 19:20:00+00:00,111000.0,111000.0,114000.0,112000.0,2025-10-12 06:27:00+00:00,58.67832472189169,0.4102788464554692,0 days 11:07:00
1378,114,GRID_BUY,CLOSED,2025-10-11 20:56:00+00:00,110000.0,110000.0,114000.0,111000.0,2025-10-11 21:46:00+00:00,58.67832472189169,0.415074999342508,0 days 00:50:00
1379,114,GRID_BUY,CLOSED,2025-10-12 00:28:00+00:00,110000.0,110000.0,114000.0,111000.0,2025-10-12 03:09:00+00:00,58.67832472189169,0.415074999342508,0 days 02:41:00
1380,114,GRID_BUY,CLOSED,2025-10-13 11:27:00+00:00,114000.0,114000.0,114000.0,115000.0,2025-10-13 13:31:00+00:00,58.67832472189169,0.39639524599298426,0 days 02:04:00
1381,114,GRID_BUY,CLOSED,2025-10-13 14:30:00+00:00,114000.0,114000.0,114000.0,115000.0,2025-10-13 16:09:00+00:00,58.67832472189169,0.39639524599298426,0 days 01:39:00
1382,114,GRID_BUY,CLOSED,2025-10-14 02:18:00+00:00,114000.0,114000.0,114000.0,115000.0,2025-10-26 22:03:00+00:00,58.67832472189169,0.39639524599298426,12 days 19:45:00
1383,114,GRID_BUY,CLOSED,2025-10-14 04:47:00+00:00,113000.0,113000.0,114000.0,114000.0,2025-10-21 16:36:00+00:00,58.67832472189169,0.40094120366654806,7 days 11:49:00
1384,114,GRID_BUY,CLOSED,2025-10-14 06:43:00+00:00,112000.0,112000.0,114000.0,113000.0,2025-10-14 16:20:00+00:00,58.67832472189169,0.40556833915569257,0 days 09:37:00
1385,114,GRID_BUY,CLOSED,2025-10-14 10:13:00+00:00,111000.0,111000.0,114000.0,112000.0,2025-10-14 14:17:00+00:00,58.67832472189169,0.4102788464554692,0 days 04:04:00
1386,114,GRID_BUY,CLOSED,2025-10-14 13:37:00+00:00,110000.0,110000.0,114000.0,111000.0,2025-10-14 13:45:00+00:00,58.67832472189169,0.415074999342508,0 days 00:08:00
1387,114,GRID_BUY,CLOSED,2025-10-14 17:01:00+00:00,112000.0,112000.0,114000.0,113000.0,2025-10-14 18:06:00+00:00,58.67832472189169,0.40556833915569257,0 days 01:05:00
1388,114,GRID_BUY,CLOSED,2025-10-15 03:22:00+00:00,112000.0,112000.0,114000.0,113000.0,2025-10-15 08:16:00+00:00,58.67832472189169,0.40556833915569257,0 days 04:54:00
1389,114,GRID_BUY,CLOSED,2025-10-15 11:17:00+00:00,112000.0,112000.0,114000.0,113000.0,2025-10-21 15:24:00+00:00,58.67832472189169,0.40556833915569257,6 days 04:07:00
1390,114,GRID_BUY,CLOSED,2025-10-15 13:46:00+00:00,111000.0,111000.0,114000.0,112000.0,2025-10-15 14:08:00+00:00,58.67832472189169,0.4102788464554692,0 days 00:22:00
1391,114,GRID_BUY,CLOSED,2025-10-15 14:48:00+00:00,111000.0,111000.0,114000.0,112000.0,2025-10-21 14:57:00+00:00,58.67832472189169,0.4102788464554692,6 days 00:09:00
1392,114,GRID_BUY,CLOSED,2025-10-16 09:34:00+00:00,110000.0,110000.0,114000.0,111000.0,2025-10-16 09:44:00+00:00,58.67832472189169,0.415074999342508,0 days 00:10:00
1393,114,GRID_BUY,CLOSED,2025-10-16 14:17:00+00:00,110000.0,110000.0,114000.0,111000.0,2025-10-16 14:40:00+00:00,58.67832472189169,0.415074999342508,0 days 00:23:00
1394,114,GRID_BUY,CLOSED,2025-10-16 15:27:00+00:00,110000.0,110000.0,114000.0,111000.0,2025-10-20 05:54:00+00:00,58.67832472189169,0.415074999342508,3 days 14:27:00
1395,114,GRID_BUY,CLOSED,2025-10-16 15:43:00+00:00,109000.0,109000.0,114000.0,110000.0,2025-10-20 03:51:00+00:00,58.67832472189169,0.4199591550348174,3 days 12:08:00
1396,115,GRID_BUY,CLOSED,2025-10-16 16:23:00+00:00,108000.0,108000.0,109000.0,109000.0,2025-10-16 16:58:00+00:00,58.67832472189169,0.4249337580547561,0 days 00:35:00
1397,115,GRID_BUY,CLOSED,2025-10-16 18:03:00+00:00,108000.0,108000.0,109000.0,109000.0,2025-10-17 01:06:00+00:00,58.67832472189169,0.4249337580547561,0 days 07:03:00
1398,115,GRID_BUY,CLOSED,2025-10-17 06:19:00+00:00,108000.0,108000.0,109000.0,109000.0,2025-10-19 17:07:00+00:00,58.67832472189169,0.4249337580547561,2 days 10:48:00
1399,115,GRID_BUY,CLOSED,2025-10-17 06:42:00+00:00,107000.0,107000.0,109000.0,108000.0,2025-10-19 09:49:00+00:00,58.67832472189169,0.43000134430872095,2 days 03:07:00
1400,115,GRID_BUY,CLOSED,2025-10-17 07:31:00+00:00,106000.0,106000.0,109000.0,107000.0,2025-10-17 16:00:00+00:00,58.67832472189169,0.4351645453976616,0 days 08:29:00
1401,115,GRID_BUY,CLOSED,2025-10-17 08:15:00+00:00,105000.0,105000.0,109000.0,106000.0,2025-10-17 11:15:00+00:00,58.67832472189169,0.44042609317401116,0 days 03:00:00
1402,115,GRID_BUY,CLOSED,2025-10-17 10:21:00+00:00,104000.0,104000.0,109000.0,105000.0,2025-10-17 11:04:00+00:00,58.67832472189169,0.445788824561447,0 days 00:43:00
1403,116,GRID_BUY,CLOSED,2025-10-17 13:13:00+00:00,105000.0,105000.0,104000.0,106000.0,2025-10-17 13:37:00+00:00,58.67832472189169,0.44042609317401116,0 days 00:24:00
1404,116,GRID_BUY,CLOSED,2025-10-17 13:47:00+00:00,105000.0,105000.0,104000.0,106000.0,2025-10-17 13:55:00+00:00,58.67832472189169,0.44042609317401116,0 days 00:08:00
1405,116,GRID_BUY,CLOSED,2025-10-17 14:23:00+00:00,105000.0,105000.0,104000.0,106000.0,2025-10-17 15:17:00+00:00,58.67832472189169,0.44042609317401116,0 days 00:54:00
1406,116,GRID_BUY,CLOSED,2025-10-19 10:05:00+00:00,107000.0,107000.0,104000.0,108000.0,2025-10-19 11:00:00+00:00,58.67832472189169,0.43000134430872095,0 days 00:55:00
1407,117,GRID_BUY,CLOSED,2025-10-20 00:19:00+00:00,108000.0,108000.0,109000.0,109000.0,2025-10-20 03:42:00+00:00,58.67832472189169,0.4249337580547561,0 days 03:23:00
1408,117,GRID_BUY,CLOSED,2025-10-20 17:37:00+00:00,110000.0,110000.0,109000.0,111000.0,2025-10-20 19:04:00+00:00,58.67832472189169,0.415074999342508,0 days 01:27:00
1409,117,GRID_BUY,CLOSED,2025-10-21 01:54:00+00:00,110000.0,110000.0,109000.0,111000.0,2025-10-21 14:51:00+00:00,58.67832472189169,0.415074999342508,0 days 12:57:00
1410,117,GRID_BUY,CLOSED,2025-10-21 04:00:00+00:00,109000.0,109000.0,109000.0,110000.0,2025-10-21 14:18:00+00:00,58.67832472189169,0.4199591550348174,0 days 10:18:00
